SAMPLE NAME,Nnet,Cnet ,ROIAREA,ROIDIAM
F6-1,0.000172418,0.049616378,0.4669189,0.7710381
F6-1,0.000894476,0.04057833,0.5767822,0.8569608
F6-2,0.000590329,-0.001520689,1.359558,1.315691
F6-2,0.00012817,-0.005125687,0.604248,0.8771274
F6-2,0.00050322,0.046063738,0.5905151,0.8671027
F6-2,0.000897283,0.044200276,0.9887695,1.122025
F6-2,0.000646532,0.063690526,0.2471924,0.5610126
F6-2,0.00106087,0.064073914,0.151062,0.4385637
F6-2,0.000778167,0.052351551,0.8239746,1.024264
F6-2,0.001118245,0.045082921,0.9750366,1.114206
F6-2,0.001456558,0.036119934,0.5905151,0.8671027
F6-2,0.000955745,0.025391209,0.7827759,0.9983292
F6-2,0.000534986,0.033570926,0.4943848,0.7933916
F6-2,0.001129424,0.029800885,0.6729126,0.9256235
F6-2,0.000561861,0.041328116,0.5218506,0.8151324
F6-2,0.001312715,0.033014092,0.4257202,0.7362362
F6-2,0.000314944,0.020521675,0.7553101,0.9806582
F6-2,0.000614443,0.016477823,1.332092,1.302333
F6-2,0.001304012,0.026885483,0.7827759,0.9983292
F6-2,0.000611915,0.014526924,0.7827759,0.9983292
F6-2,0.0008786,0.024867468,0.4806519,0.7822946
F6-2,0.000839627,0.059089667,1.139832,1.20469
F6-2,0.001193092,0.033539383,1.029968,1.145162
F6-2,0.001094911,0.039769933,0.4806519,0.7822946
F6-2,0.000862764,0.034653927,0.617981,0.8870388
F6-2,0.0008826,0.033108626,0.3570557,0.6742532
F6-2,0.001024888,0.033771813,1.359558,1.315691
F6-2,0.000821924,0.032071484,0.4394531,0.7480168
F6-2,-0.000112063,0.015142486,1.235962,1.254462
F6-2,0.001095556,0.018052728,0.7965088,1.007048
F6-2,0.000950644,0.011106687,0.453186,0.7596146
F6-2,0.000205978,0.02085064,0.3982544,0.7120907
F6-2,0.001488898,0.010441563,0.3433228,0.6611596
F6-2,0.00071461,0.035170364,0.769043,0.9895331
F6-2,0.000514466,0.029635235,0.3433228,0.6611596
F6-2,0.001322817,0.024822543,0.8514404,1.041195
F6-2,0.001189464,0.025769648,1.098633,1.182718
F6-2,0.000860989,0.037208366,0.4943848,0.7933916
F6-2,0.000827783,0.036542877,0.5630493,0.8466975
F6-2,0.000244399,0.016484078,1.167297,1.219118
F6-2,0.000458297,0.028934202,0.8377075,1.032764
F6-2,0.000474253,0.043873628,0.5081177,0.8043354
F6-3,0.000181097,0.119123519,1.895142,1.553373
F6-3,0.000199055,0.114699069,2.622986,1.827482
F6-3,9.39714E-05,0.116704751,1.785278,1.507676
F6-3,-4.53673E-05,0.09830995,2.815247,1.893273
F6-3,5.94567E-05,0.103446605,3.845215,2.212663
F6-3,1.54825E-05,0.105391143,1.757813,1.496034
F6-3,0.000115087,0.088189804,2.870178,1.911655
F6-3,3.69563E-05,0.099986105,1.977539,1.586783
F6-3,0.000262751,0.097692655,2.444458,1.764194
F6-3,9.33746E-05,0.103761753,2.842712,1.902486
F6-3,5.78212E-05,0.108979369,2.897644,1.92078
F6-3,0.000245784,0.101297525,3.666687,2.160688
F6-3,-0.000322463,0.105139436,1.208496,1.240445
F6-3,-7.8715E-05,0.101819003,2.252197,1.693395
F6-3,-2.33425E-05,0.113952638,1.387024,1.328914
F6-3,-9.20208E-05,0.094348526,1.84021,1.530695
F6-3,0.000214547,0.126632596,1.359558,1.315691
F6-3,0.000193925,0.093753807,2.842712,1.902486
F6-3,0.00020101,0.074237818,3.996277,2.255708
F6-3,5.10821E-05,0.094802472,2.059937,1.619504
F6-3,4.83017E-05,0.089193678,2.856445,1.907076
F6-3,0.000197552,0.103261468,2.801514,1.88865
F6-3,0.000297748,0.09530874,2.49939,1.783906
F6-3,-2.97653E-05,0.106088563,1.593018,1.424181
F6-3,-0.000126105,0.108680344,1.867676,1.542076
F6-3,0.000225224,0.113445375,1.483154,1.374195
F6-3,0.00017338,0.100205491,2.554321,1.803403
F6-3,-1.4574E-07,0.105043649,2.156067,1.656861
F6-3,3.55452E-05,0.096636383,0.5081177,0.8043354
F6-3,4.55405E-05,0.103092692,1.524353,1.39315
F6-3,-2.00329E-05,0.102909996,0.3845215,0.6997056
F6-3,0.000226006,0.098632255,3.474426,2.103278
F6-3,0.000169109,0.119446671,1.620483,1.436406
F6-3,-2.34762E-06,0.115111174,0.7003784,0.9443249
F6-3,-2.33139E-06,0.098988542,1.593018,1.424181
F6-3,0.000315869,0.074742846,4.174805,2.305542
F6-3,-1.06392E-05,0.094038234,2.238464,1.688224
F6-3,0.00019594,0.098787317,2.156067,1.656861
F6-3,2.87561E-06,0.09477027,1.469421,1.367818
F6-3,0.00024641,0.076115339,1.387024,1.328914
F6-3,0.00027258,0.093069502,3.378296,2.073977
F6-3,3.49148E-05,0.094120683,1.222229,1.247474
F6-3,4.78109E-05,0.084137206,0.5905151,0.8671027
F6-3,-4.00974E-05,0.120746931,0.9338379,1.090412
F6-3,-5.91758E-05,0.108790688,1.373291,1.322319
F6-3,0.000170129,0.090154607,3.858948,2.216611
F6-3,-0.000116971,0.073636443,0.7827759,0.9983292
F6-3,0.000240573,0.089203709,2.444458,1.764194
F6-3,7.07284E-05,0.118337932,2.26593,1.69855
F6-3,0.000258874,0.082928439,2.540588,1.798549
F6-3,0.000446082,0.076328823,2.101135,1.635619
F6-3,0.000225569,0.088799355,1.126099,1.197411
F6-3,5.93462E-05,0.116521385,1.235962,1.254462
F6-3,0.000194534,0.095783588,1.867676,1.542076
F6-3,-0.000152672,0.108699988,0.9613037,1.106332
F6-3,0.000109014,0.088549697,2.320862,1.719015
F6-3,6.00201E-05,0.095215303,2.416992,1.754255
F6-3,0.000371707,0.090089885,0.9750366,1.114206
F6-3,1.39964E-05,0.116012503,0.6591797,0.9161297
F6-3,4.19938E-05,0.091028203,2.59552,1.817888
F6-3,0.000366154,0.088291917,1.771545,1.501866
F6-3,2.27834E-05,0.090126373,3.034973,1.965769
F6-3,0.000176188,0.077576066,1.785278,1.507676
F6-3,1.31923E-06,0.069791004,1.208496,1.240445
F6-3,8.24997E-05,0.102110926,0.8926392,1.066088
F6-3,-2.92171E-05,0.0732429,1.428223,1.348506
F6-3,4.08478E-05,0.086256646,0.7965088,1.007048
F6-3,-0.000144112,0.105300355,1.634216,1.44248
F6-3,7.42905E-05,0.090466399,4.421997,2.372817
F6-3,0.000123515,0.101325054,2.622986,1.827482
F6-3,-4.59392E-06,0.089235423,1.359558,1.315691
F6-3,0.000272501,0.084058231,1.18103,1.226268
F6-3,0.000269109,0.059930011,1.057434,1.160331
F6-3,0.000171016,0.110657568,0.8102417,1.015693
F6-3,0.000445119,0.087165105,0.9750366,1.114206
F6-3,0.00033834,0.071317105,2.087402,1.630265
F6-3,0.000352061,0.113147496,0.5630493,0.8466975
F6-3,1.44887E-05,0.120789449,1.016235,1.137502
F6-3,0.000125651,0.109881587,0.6591797,0.9161297
F6-3,8.91422E-05,0.088351425,4.463196,2.383845
F6-3,-8.32018E-05,0.086495656,0.7965088,1.007048
F6-3,-8.29145E-05,0.087330479,1.071167,1.167841
F6-3,7.42078E-05,0.069321381,1.455688,1.361411
F6-3,0.000155479,0.084414221,2.032471,1.608671
F6-3,0.000263462,0.108483895,0.6317139,0.8968406
F6-3,8.83536E-05,0.079243931,2.69165,1.851247
F6-3,0.000140529,0.088754827,1.057434,1.160331
F6-3,0.000104956,0.107397167,1.579285,1.41803
F6-3,0.000142622,0.093142725,1.359558,1.315691
F6-3,0.000344792,0.074645809,1.551819,1.405645
F6-3,-6.99168E-06,0.07738096,1.277161,1.275199
F6-3,8.0645E-05,0.078356181,1.194763,1.233377
F6-3,1.40176E-06,0.086558514,0.7415771,0.9717023
F6-3,7.40733E-05,0.085250542,2.430725,1.759231
F6-3,0.000209172,0.108556644,1.057434,1.160331
F6-3,-7.94642E-05,0.083535579,1.002502,1.12979
F6-3,0.000480601,0.086973549,0.8377075,1.032764
F6-3,0.00016819,0.055391597,0.8102417,1.015693
F6-3,0.000169708,0.072996454,2.554321,1.803403
F6-3,0.000126048,0.096999878,2.156067,1.656861
F6-3,0.000140269,0.078069168,0.8514404,1.041195
F6-3,-0.000207554,0.102115154,0.3295898,0.6478015
F6-3,0.000219188,0.0545583,2.362061,1.734205
F6-3,-0.000142399,0.083883894,0.3570557,0.6742532
F6-3,1.97833E-05,0.088589983,1.139832,1.20469
F6-3,0.000226253,0.063026706,0.5767822,0.8569608
F6-3,-4.66828E-05,0.093464734,0.5905151,0.8671027
F6-3,-7.77689E-05,0.079216848,0.8514404,1.041195
F6-3,-0.000289863,0.066207062,0.2471924,0.5610126
F6-3,7.60248E-05,0.063151046,1.222229,1.247474
F6-3,0.000132717,0.069385431,1.153564,1.211926
F6-3,-0.000610746,0.081676649,0.9750366,1.114206
F6-3,0.000334752,0.092866011,0.7415771,0.9717023
F6-3,0.000245369,0.07789444,1.263428,1.268324
F6-3,0.000423083,0.086433337,1.167297,1.219118
F6-3,0.000244755,0.080520952,1.153564,1.211926
F6-3,-8.65279E-05,0.073119218,0.6729126,0.9256235
F6-3,0.000235285,0.065713379,2.485657,1.778999
F6-3,0.000309786,0.048794776,1.029968,1.145162
F6-3,0.000167424,0.055450509,1.222229,1.247474
F6-3,0.000422929,0.096882002,0.9750366,1.114206
F6-3,0.00027415,0.048188715,0.617981,0.8870388
F6-3,-2.092E-06,0.073156193,0.3845215,0.6997056
F6-3,-0.00010977,0.097780176,0.7003784,0.9443249
F6-3,-1.31701E-05,0.092525909,1.373291,1.322319
F6-3,0.000333322,0.071599814,1.387024,1.328914
F6-3,-0.000182731,0.079708497,0.2609253,0.5763856
F6-3,0.000287525,0.061134976,0.8102417,1.015693
F6-3,-9.63555E-05,0.077724156,0.8377075,1.032764
F6-3,-0.000121179,0.074094317,0.7003784,0.9443249
F6-3,0.000280122,0.070041778,0.3707886,0.6870973
F6-3,0.000518055,0.05799002,1.551819,1.405645
F6-3,0.000277592,0.019502261,0.3982544,0.7120907
F6-3,0.000520499,0.082726834,0.2746582,0.5913592
F6-3,-6.71498E-05,0.09694121,0.3158569,0.6341621
F6-3,-0.000111136,0.057812505,0.9475708,1.098401
F6-3,0.000259696,0.061874505,2.719116,1.860668
F6-3,-3.88182E-05,0.065184991,1.002502,1.12979
F6-3,0.000604682,0.069859266,0.8514404,1.041195
F6-3,-0.000209951,0.097810581,0.7827759,0.9983292
F6-3,0.000187638,0.052438202,2.554321,1.803403
F6-3,-0.000138919,0.074303522,1.318359,1.295603
F6-3,0.000156809,0.086008893,0.4806519,0.7822946
F6-3,0.000254957,0.060497802,1.647949,1.448528
F6-3,0.000194985,0.076406446,0.5218506,0.8151324
F6-3,0.000268307,0.07873287,0.5493164,0.8363082
F6-3,1.00733E-05,0.0726501,1.400757,1.335477
F6-3,-5.82843E-05,0.079349246,1.538086,1.399411
F6-3,0.000515424,0.05654062,0.7003784,0.9443249
F6-3,-0.000180871,0.059987945,1.277161,1.275199
F6-3,-0.000187378,0.100956623,0.1922607,0.4947666
F6-3,0.00038079,0.042874206,0.5081177,0.8043354
F6-3,0.000539652,0.028368185,0.5493164,0.8363082
F6-3,0.000345011,0.068373812,1.277161,1.275199
F6-3,0.000207891,0.059659523,0.4943848,0.7933916
F6-3,-0.000183324,0.052834773,0.1647949,0.4580649
F6-3,0.000188799,0.04419536,1.057434,1.160331
F6-3,0.000627358,0.039743484,0.3158569,0.6341621
F6-3,0.000109513,0.047918529,1.139832,1.20469
F6-3,6.51063E-05,0.003214033,0.617981,0.8870388
F6-3,0.000225332,0.046847388,1.126099,1.197411
F6-3,-8.18601E-05,0.051121395,0.8789063,1.057855
F6-3,0.000331316,0.040774948,0.7141113,0.953538
F6-3,5.03451E-05,0.029143468,1.029968,1.145162
F6-3,0.000196733,0.034741208,0.6866455,0.9350209
F6-3,-6.48753E-05,0.06431849,0.5767822,0.8569608
F6-3,0.000434313,0.060369627,0.7278442,0.962663
F6-3,-0.000118806,0.067653664,0.5218506,0.8151324
F6-3,4.70275E-06,0.055884249,1.538086,1.399411
F6-3,-0.000228041,0.050781422,0.6317139,0.8968406
F6-3,0.00024476,0.034787739,1.016235,1.137502
F6-3,0.000318688,0.044254178,0.4943848,0.7933916
F6-3,0.000192091,0.044025865,0.6317139,0.8968406
F6-3,0.000131409,0.054505295,1.222229,1.247474
F6-3,0.000459571,0.031694195,0.604248,0.8771274
F6-3,-0.000137926,0.059866832,0.2746582,0.5913592
F6-3,0.00013561,0.035323243,1.93634,1.570167
F6-3,0.000152066,0.04464862,1.029968,1.145162
F6-3,0.000417607,0.02632261,0.5081177,0.8043354
F6-3,0.000259452,0.062875262,0.3158569,0.6341621
F6-3,-9.725E-06,0.056423384,0.4943848,0.7933916
F6-3,0.000278698,0.04051665,0.3570557,0.6742532
F6-3,0.00085223,0.0328327,0.4806519,0.7822946
F6-3,1.24722E-05,0.046151246,0.7003784,0.9443249
F6-3,9.1936E-05,0.028848592,0.3433228,0.6611596
F6-3,-0.000107839,0.047381063,0.617981,0.8870388
F6-3,0.000303324,0.053630557,0.9338379,1.090412
F6-3,1.6013E-05,0.051175075,1.263428,1.268324
F6-3,0.000197879,0.051328613,0.3158569,0.6341621
F6-3,0.000204683,0.098920134,2.183533,1.667381
F6-3,0.000122947,0.109163054,2.018738,1.603227
F6-3,4.58356E-05,0.115482869,2.293396,1.708813
F6-3,0.000211703,0.121290527,0.9613037,1.106332
F6-3,0.000147965,0.10054785,3.295898,2.048528
F6-3,0.000425795,0.076105333,3.268433,2.039975
F6-3,-2.55477E-05,0.095274462,2.005005,1.597764
F6-3,0.000108111,0.11398658,1.304626,1.288837
F6-3,0.000224253,0.108094956,1.428223,1.348506
F6-3,0.000140639,0.11894533,0.920105,1.082365
F6-3,0.000243949,0.073056786,2.430725,1.759231
F6-3,0.000216909,0.085526002,1.74408,1.490178
F6-3,0.000170168,0.10391267,1.332092,1.302333
F6-3,4.68698E-05,0.098658728,3.68042,2.16473
F6-3,0.000178283,0.072598871,4.037476,2.267305
F6-3,0.00014774,0.089073225,2.485657,1.778999
F6-3,0.000227741,0.071512307,2.389526,1.744259
F6-3,-2.89815E-05,0.103196295,1.524353,1.39315
F6-3,6.10904E-05,0.069453732,1.716614,1.478398
F6-3,0.000403598,0.112511498,1.675415,1.460549
F6-3,0.000175954,0.095145898,1.41449,1.342008
F6-3,0.000146986,0.069309112,1.263428,1.268324
F6-3,0.000164327,0.087244551,5.067444,2.540092
F6-3,0.000355563,0.099384416,1.208496,1.240445
F6-3,0.000296789,0.092225633,1.538086,1.399411
F6-3,-6.4405E-06,0.084582351,0.6866455,0.9350209
F6-3,0.000116108,0.077303894,3.2547,2.035685
F6-3,5.34014E-05,0.093483693,1.661682,1.454551
F6-3,-3.12228E-05,0.09466688,1.565552,1.411851
F6-3,-0.000262378,0.119431447,0.2059937,0.512132
F6-3,0.000269415,0.09972147,1.977539,1.586783
F6-3,0.000142124,0.069792703,1.579285,1.41803
F6-3,1.47813E-05,0.081404136,0.7965088,1.007048
F6-3,5.55487E-05,0.095903657,1.249695,1.261412
F6-3,0.000182464,0.091820007,1.895142,1.553373
F6-3,0.000287175,0.092349832,0.9613037,1.106332
F6-3,0.00021632,0.099520672,1.318359,1.295603
F6-3,4.7989E-05,0.110337977,1.043701,1.152771
F6-3,2.88412E-06,0.124873741,0.4257202,0.7362362
F6-3,-0.000103734,0.093131087,0.7003784,0.9443249
F6-3,1.97619E-05,0.101938097,0.7141113,0.953538
F6-3,0.000188754,0.068693585,1.689148,1.466523
F6-3,-8.24226E-05,0.089798658,1.799011,1.513464
F6-3,-0.000222095,0.094713722,0.5630493,0.8466975
F6-3,0.000253404,0.085246603,1.235962,1.254462
F6-3,0.000401949,0.103873174,0.5767822,0.8569608
F6-3,0.000368796,0.07826415,0.9475708,1.098401
F6-3,0.000101665,0.04092929,1.455688,1.361411
F6-3,-9.57783E-05,0.108748024,2.128601,1.646274
F6-3,0.000348205,0.105471483,1.345825,1.309029
F6-3,0.000114318,0.103800021,0.8789063,1.057855
F6-3,7.25265E-05,0.094981816,2.197266,1.672616
F6-3,0.000373968,0.093967649,0.9338379,1.090412
F6-3,0.000259452,0.072475282,4.10614,2.286504
F6-3,0.00053414,0.089952645,1.853943,1.536396
F6-3,0.0002118,0.082959823,0.5493164,0.8363082
F6-3,0.000233063,0.073671909,2.032471,1.608671
F6-3,0.000168594,0.086714032,1.991272,1.592283
F6-3,5.61182E-05,0.075882339,2.293396,1.708813
F6-3,-0.00015271,0.085894742,1.002502,1.12979
F6-3,0.000222607,0.061741488,2.664185,1.841778
F6-3,0.000225694,0.077983129,1.400757,1.335477
F6-3,-9.53364E-05,0.085292257,2.966309,1.943405
F6-3,0.000225166,0.067830569,2.128601,1.646274
F6-3,0.000207476,0.052967018,1.51062,1.38686
F6-3,3.09132E-05,0.070392601,1.579285,1.41803
F6-3,0.000204672,0.070616415,2.320862,1.719015
F6-3,8.34685E-05,0.085229917,1.812744,1.519229
F6-3,0.000339874,0.056484989,2.018738,1.603227
F6-3,0.000557624,0.054501594,1.277161,1.275199
F6-3,0.000429251,0.061374187,0.4943848,0.7933916
F6-3,0.000175163,0.064406285,1.799011,1.513464
F6-3,0.000243705,0.066907076,0.7553101,0.9806582
F6-3,0.000534491,0.04228811,0.9063721,1.074257
F6-3,0.000286147,0.071454678,1.84021,1.530695
F6-3,0.000606043,0.078519879,1.318359,1.295603
F6-3,-5.76118E-05,0.088321169,1.167297,1.219118
F6-3,0.000149727,0.07529718,2.114868,1.640955
F6-3,0.000102564,0.079786641,1.565552,1.411851
F6-3,0.000260615,0.060230563,1.771545,1.501866
F6-3,0.000357356,0.055425868,1.593018,1.424181
F6-3,0.000151342,0.073532609,1.950073,1.575725
F6-3,0.000182204,0.087283771,0.7141113,0.953538
F6-3,0.000362995,0.085503524,0.3433228,0.6611596
F6-3,0.000527842,0.082342068,1.922607,1.564589
F6-3,0.000390929,0.03641481,2.073669,1.624893
F6-3,0.000453053,0.05411305,1.400757,1.335477
F6-3,0.000321011,0.068146347,0.9475708,1.098401
F6-3,8.7476E-06,0.064549862,1.387024,1.328914
F6-3,0.000491045,0.046627365,2.005005,1.597764
F6-3,9.57002E-05,0.067130583,0.7965088,1.007048
F6-3,7.47605E-05,0.067873841,0.7278442,0.962663
F6-3,0.00037549,0.049489266,1.249695,1.261412
F6-3,0.000621774,0.041943627,1.277161,1.275199
F6-3,0.000121349,0.053833707,1.675415,1.460549
F6-3,-6.70329E-06,0.050959018,1.565552,1.411851
F6-3,0.000271877,0.034745267,2.26593,1.69855
F6-3,0.000298668,0.043868985,0.9613037,1.106332
F6-3,0.000474678,0.046608855,1.016235,1.137502
F6-3,0.000331147,0.043238901,0.9613037,1.106332
F6-3,0.000161469,0.051648849,0.8651733,1.049558
F6-3,0.000574655,0.03498131,0.2471924,0.5610126
F6-3,0.000871347,0.0327814,0.3845215,0.6997056
F6-3,0.000114615,0.046942865,0.7553101,0.9806582
F6-3,0.000388242,0.042309301,0.7141113,0.953538
F6-3,7.48851E-05,0.032008934,0.4257202,0.7362362
F6-3,0.000667995,0.041997508,0.9613037,1.106332
F6-3,0.000422593,0.048665192,0.3433228,0.6611596
F6-4,0.0004281,0.041859417,1.496887,1.380542
F6-4,0.000322022,0.025977003,0.920105,1.082365
F6-4,0.000269907,0.026971652,0.4394531,0.7480168
F6-4,0.000652299,0.025080439,1.716614,1.478398
F6-4,0.001117415,0.02462191,1.016235,1.137502
F6-4,0.003225274,0.015322563,1.208496,1.240445
F6-4,0.000309066,0.021720078,1.222229,1.247474
F6-4,0.000351159,0.018365263,1.400757,1.335477
F6-4,0.000450832,0.011061146,0.6454468,0.9065365
F6-4,0.000607025,0.019808885,0.302124,0.6202227
F6-4,0.000986834,0.01331187,0.604248,0.8771274
F6-4,0.00085414,0.022174373,1.565552,1.411851
F6-4,-4.75091E-05,0.051854655,0.7827759,0.9983292
F6-4,0.000230006,-0.005199859,0.9063721,1.074257
F6-4,0.000782106,0.028194453,0.9063721,1.074257
F6-4,0.000754407,0.022640145,1.41449,1.342008
F6-4,0.00144431,0.035809077,0.8514404,1.041195
F6-4,0.00133805,0.025721875,0.7827759,0.9983292
F6-4,0.000933093,0.034189636,0.7003784,0.9443249
F6-4,0.001142617,0.02333541,0.453186,0.7596146
F6-4,0.000753073,0.022135422,0.7003784,0.9443249
F6-4,0.00049278,0.014783362,1.41449,1.342008
F6-4,0.001322836,0.011085293,0.5630493,0.8466975
F6-4,0.000826786,0.019583769,1.249695,1.261412
F6-4,0.000600947,0.021579849,0.5355835,0.8257881
F6-4,0.001143922,0.027954221,0.4669189,0.7710381
F6-4,0.00146803,0.01709693,0.4669189,0.7710381
F6-4,0.004069359,-0.007754584,0.6591797,0.9161297
F2-3,0.002700685,-0.003770976,0.7141113,0.953538
F2-3,0.000974533,-0.004285248,0.5767822,0.8569608
F2-3,0.003104103,-0.002422117,0.4669189,0.7710381
F2-3,0.001755945,-0.003047133,0.4806519,0.7822946
F3-1,0.000693535,0.009766797,0.2197266,0.5289277
F3-1,-0.000239163,-0.003554694,0.604248,0.8771274
F3-1,0.000611831,-0.000820477,0.302124,0.6202227
F3-1,-0.000469006,-0.006362154,0.3707886,0.6870973
F3-1,0.001084513,0.002172843,0.5630493,0.8466975
F3-1,0.001061015,-0.000947246,0.7141113,0.953538
F3-1,0.001745093,-0.004676433,0.453186,0.7596146
F3-1,0.003139294,0.116826709,1.661682,1.454551
F3-1,0.003501288,0.146914193,1.043701,1.152771
F3-1,0.003767462,0.159812537,1.441956,1.354974
F3-1,0.006198198,0.049282659,0.5355835,0.8257881
F3-1,0.003792276,0.048106496,0.4806519,0.7822946
F3-1,0.001707941,0.00051588,0.5355835,0.8257881
F3-1,0.000991257,0.008758043,0.3570557,0.6742532
F3-1,0.000715133,-0.002605852,0.7003784,0.9443249
F3-1,-0.000120295,-0.004166045,0.604248,0.8771274
F3-1,0.001039285,-0.006619736,0.4669189,0.7710381
F3-3,0.000618045,-0.00680404,1.139832,1.20469
F3-3,0.000487503,-0.002680473,1.112366,1.190087
F3-3,-0.000134981,-0.005487075,0.4943848,0.7933916
F3-3,0.001065626,-0.004432164,1.0849,1.175303
