isotope,distance,treatment,value
c,outer,Devosia,0.044809802
c,outer,Devosia,0.049174883
c,outer,Devosia,0.037473451
c,outer,Devosia,0.048681654
c,outer,Devosia,0.01886539
c,outer,Devosia,0.036349353
c,outer,Devosia,0.04203994
c,outer,Devosia,0.034946347
c,outer,Devosia,0.034813457
c,outer,Devosia,0.025007959
c,outer,Devosia,0.030955962
c,outer,Devosia,0.036368456
c,outer,Devosia,0.027989237
c,outer,Devosia,0.003734124
c,outer,Devosia,0.04006754
c,outer,Devosia,0.031981173
c,outer,Devosia,0.040481374
c,outer,Devosia,0.013775739
c,outer,Devosia,0.028733559
c,outer,Devosia,0.028099458
c,outer,Devosia,0.034538393
c,outer,Devosia,0.027103217
c,outer,Devosia,0.027866082
c,outer,Devosia,0.008182105
c,outer,Devosia,0.03642547
c,outer,Devosia,0.030885854
c,outer,Devosia,0.022400551
c,outer,Devosia,0.010213509
c,outer,Devosia,0.007193147
c,outer,Devosia,0.026850503
c,outer,Devosia,0.016172282
c,outer,Devosia,0.012975418
c,outer,Devosia,0.018891004
c,outer,Devosia,0.025691189
c,outer,Devosia,0.037361102
c,outer,Devosia,0.030469438
c,outer,Devosia,0.010101556
c,outer,Devosia,0.022478517
c,outer,Devosia,0.028258851
c,outer,Devosia,0.00376365
c,outer,Devosia,0.017173556
c,outer,Devosia,0.027365612
c,outer,Devosia,0.027033292
c,outer,Devosia,0.028698181
c,outer,Devosia,0.03067786
c,outer,Devosia,0.02588495
c,outer,Devosia,0.028931447
c,outer,Devosia,0.02423574
c,outer,Devosia,0.041794428
c,outer,Devosia,0.011834886
c,outer,Devosia,0.017568975
c,outer,Devosia,0.02704351
c,outer,Devosia,0.020061409
c,outer,Devosia,0.017793746
c,outer,Devosia,0.022317511
c,outer,Devosia,0.017770369
c,outer,Devosia,0.033256505
c,outer,Devosia,0.047859725
c,outer,Devosia,0.040289348
c,outer,Devosia,0.042566842
c,outer,Devosia,0.041163176
c,outer,Devosia,0.040871489
c,outer,Devosia,0.03711846
c,outer,Devosia,0.027810038
c,outer,Devosia,0.034118652
c,outer,Devosia,0.036095855
c,outer,Devosia,0.023348051
c,outer,Devosia,0.029986771
c,outer,Devosia,0.020237538
c,outer,Devosia,0.018574342
c,outer,Devosia,0.025029002
c,outer,Devosia,0.025444847
c,outer,Devosia,0.028870334
c,outer,Devosia,0.031893604
c,outer,Devosia,0.008328445
c,outer,Devosia,0.01770078
c,outer,Devosia,0.022373886
c,outer,Devosia,0.022231819
c,outer,Devosia,0.032801165
c,outer,Devosia,0.027268105
c,outer,Devosia,0.026947785
c,outer,Devosia,0.03131623
c,outer,Devosia,0.027881243
c,outer,Devosia,0.047791037
c,outer,Devosia,0.045111338
c,outer,Devosia,0.021423553
c,outer,Devosia,0.036887823
c,outer,Devosia,0.004791102
c,outer,Devosia,0.040844931
c,outer,Devosia,0.03772137
c,outer,Devosia,0.037276948
c,outer,Devosia,0.047707762
c,outer,Devosia,0.041147657
c,outer,Devosia,0.042202672
c,outer,Devosia,0.041993692
c,outer,Devosia,0.034166641
c,outer,Devosia,0.037830725
c,outer,Devosia,0.011437566
c,outer,Devosia,0.04052693
c,outer,Devosia,0.035920864
c,outer,Devosia,0.038375452
c,outer,Devosia,0.0431644
c,outer,Devosia,0.034529436
c,outer,Devosia,0.025407229
c,outer,Devosia,0.037836714
c,outer,Devosia,0.021072419
c,outer,Devosia,0.034185968
c,outer,Devosia,0.036334447
c,outer,Devosia,0.032373753
c,outer,Devosia,0.029122136
c,outer,Devosia,0.027273665
c,outer,Devosia,0.024204852
c,outer,Devosia,0.022647174
c,outer,Devosia,0.033029552
c,outer,Devosia,0.02618957
c,outer,Devosia,0.039141091
c,outer,Devosia,0.029850353
c,outer,Devosia,0.023327242
c,outer,Devosia,0.027197988
c,outer,Devosia,0.022473587
c,outer,Devosia,0.022398852
c,outer,Devosia,0.032798304
c,outer,Devosia,0.027397846
c,outer,Devosia,0.031959732
c,outer,Devosia,0.028070582
c,outer,Devosia,0.024593776
c,outer,Devosia,0.031384918
c,outer,Devosia,0.028616175
c,outer,Devosia,0.027020342
c,outer,Devosia,0.029263283
c,outer,Devosia,0.039729696
c,outer,Devosia,0.022658497
c,outer,Devosia,0.033134277
c,outer,Devosia,0.02075655
c,outer,Devosia,0.033344362
c,outer,Devosia,0.025268654
c,outer,Devosia,0.027285578
c,outer,Devosia,0.023062104
c,outer,Devosia,0.021157793
c,outer,Devosia,0.026183144
c,outer,Devosia,0.019034503
c,outer,Devosia,0.028888528
c,outer,Devosia,0.021999244
c,outer,Devosia,0.030777462
c,outer,Devosia,0.239714596
c,outer,Devosia,0.063516522
c,outer,Devosia,0.062326187
c,outer,Devosia,0.043719812
c,outer,Devosia,0.048659767
c,outer,Devosia,0.043314526
c,outer,Devosia,0.043259343
c,outer,Devosia,0.039691767
c,outer,Devosia,0.055212401
c,outer,Devosia,0.052343278
c,outer,Devosia,0.048703556
c,outer,Devosia,0.032278612
c,outer,Devosia,0.039456304
c,outer,Devosia,0.039634172
c,outer,Devosia,0.038242824
c,outer,Devosia,0.03112464
c,outer,Devosia,0.030959037
c,outer,Devosia,0.045982461
c,outer,Devosia,0.047713321
c,outer,Devosia,0.033042026
c,outer,Devosia,0.041067355
c,outer,Devosia,0.037867272
c,outer,Devosia,0.03301566
c,outer,Devosia,0.027761342
c,outer,Devosia,0.026955811
c,outer,Devosia,0.027597427
c,outer,Devosia,0.026741602
c,outer,Devosia,0.030440958
c,outer,Devosia,0.024800626
c,outer,Devosia,0.01647487
c,outer,Devosia,0.023019971
c,outer,Devosia,0.026139461
c,outer,Devosia,0.026985466
c,outer,Devosia,0.019156044
c,outer,Devosia,0.042204627
c,outer,Devosia,0.026103924
c,outer,Devosia,0.015789786
c,outer,Devosia,0.016115085
c,outer,Devosia,0.01388909
c,outer,Devosia,0.025473234
c,outer,Devosia,0.026960775
c,outer,Devosia,0.023838516
c,outer,Devosia,0.026562646
c,outer,Devosia,0.014902473
c,outer,Devosia,0.013881996
c,outer,Devosia,0.016089246
c,outer,Devosia,0.00940267
c,outer,Devosia,0.024239591
c,outer,Devosia,0.010460799
c,outer,Devosia,0.012417424
c,outer,Devosia,0.015309081
c,outer,Devosia,0.015113623
c,outer,Devosia,0.01796739
c,outer,Devosia,0.021136774
c,outer,Devosia,0.024097827
c,outer,Devosia,0.01618487
c,outer,Devosia,0.013072411
c,outer,Devosia,0.014805656
c,outer,Devosia,0.024139657
c,outer,Devosia,0.010739739
c,outer,Devosia,0.023256119
c,outer,Devosia,0.010440577
c,outer,Devosia,0.06919521
c,outer,Devosia,0.061229695
c,outer,Devosia,0.065773781
c,outer,Devosia,0.055841726
c,outer,Devosia,0.054669115
c,outer,Devosia,0.053037197
c,outer,Devosia,0.040528237
c,outer,Devosia,0.044049726
c,outer,Devosia,0.061231538
c,outer,Devosia,0.051104773
c,outer,Devosia,0.051704314
c,outer,Devosia,0.041957602
c,outer,Devosia,0.042962528
c,outer,Devosia,0.045634736
c,outer,Devosia,0.053911054
c,outer,Devosia,0.037887487
c,outer,Devosia,0.009273857
c,outer,Devosia,0.035431057
c,outer,Devosia,0.030176634
c,outer,Devosia,0.042177595
c,outer,Devosia,0.028500146
c,outer,Devosia,0.036009305
c,outer,Devosia,0.046527068
c,outer,Devosia,0.041052016
c,outer,Devosia,0.048843004
c,outer,Devosia,0.035483236
c,outer,Devosia,0.042015729
c,outer,Devosia,0.035720342
c,outer,Devosia,0.037022436
c,outer,Devosia,0.038800763
c,outer,Devosia,0.028780208
c,outer,Devosia,0.03601406
c,outer,Devosia,0.026360588
c,outer,Devosia,0.022008249
c,outer,Devosia,0.047892375
c,outer,Devosia,0.005059959
c,outer,Devosia,0.027662614
c,outer,Devosia,0.018361784
c,outer,Devosia,0.034117163
c,outer,Devosia,0.031126891
c,outer,Devosia,0.021160884
c,outer,Devosia,0.02456433
c,outer,Devosia,0.039698989
c,outer,Devosia,0.032182699
c,outer,Devosia,0.018991755
c,outer,Devosia,0.029523485
c,outer,Devosia,0.028672277
c,outer,Devosia,0.017890844
c,outer,Devosia,0.019442858
c,outer,Devosia,0.026483921
c,outer,Devosia,0.02413458
c,outer,Devosia,0.03322492
c,outer,Devosia,0.01609517
c,outer,Devosia,0.025079417
c,outer,Devosia,0.017723087
c,outer,Devosia,0.02303424
c,outer,Devosia,0.019560742
c,outer,Devosia,0.023412287
c,outer,Devosia,0.024967279
c,outer,Devosia,0.020547481
c,outer,Devosia,-0.001178978
c,outer,Devosia,0.022980691
c,outer,Devosia,0.025838302
c,outer,Devosia,0.011714892
c,outer,Devosia,0.012787937
c,outer,Devosia,0.011228477
c,outer,Devosia,0.027796329
c,outer,Devosia,0.01925231
c,outer,Devosia,0.022861835
c,outer,Devosia,0.021996916
c,outer,Devosia,0.014973961
c,outer,Devosia,0.000642833
c,outer,Devosia,0.014214681
c,outer,Devosia,0.011438765
c,outer,Devosia,0.020651002
c,outer,Devosia,0.022474947
c,outer,Devosia,0.008601679
c,outer,Devosia,0.014860849
c,outer,Devosia,0.018921166
c,outer,Devosia,0.013035717
c,outer,Devosia,0.015700658
c,outer,Devosia,0.024156429
c,outer,Devosia,0.006915677
c,outer,Devosia,0.02444493
c,outer,Devosia,0.020898786
c,outer,Devosia,0.020428056
c,outer,Devosia,0.020471487
c,outer,Devosia,0.008196798
c,outer,Devosia,0.022555019
c,outer,Devosia,0.081606899
c,outer,Devosia,0.058310813
c,outer,Devosia,0.027701897
c,outer,Devosia,0.076115587
c,outer,Devosia,0.067822782
c,outer,Devosia,0.051074595
c,outer,Devosia,0.06144346
c,outer,Devosia,0.066995987
c,outer,Devosia,0.059365545
c,outer,Devosia,0.072498076
c,outer,Devosia,0.065148461
c,outer,Devosia,0.04990335
c,outer,Devosia,0.065336104
c,outer,Devosia,0.064276899
c,outer,Devosia,0.063020791
c,outer,Devosia,0.062749513
c,outer,Devosia,0.05443252
c,outer,Devosia,0.045465537
c,outer,Devosia,0.043049362
c,outer,Devosia,0.118474296
c,outer,Devosia,0.038910272
c,outer,Devosia,0.0645085
c,outer,Devosia,0.068471348
c,outer,Devosia,0.028967435
c,outer,Devosia,0.029484379
c,outer,Devosia,0.035020315
c,outer,Devosia,0.041888149
c,outer,Devosia,0.027010306
c,outer,Devosia,0.011040218
c,outer,Devosia,0.02070229
c,outer,Devosia,0.030036048
c,outer,Devosia,0.027281502
c,outer,Devosia,0.041723463
c,outer,Devosia,0.037719874
c,outer,Devosia,0.033351566
c,outer,Devosia,0.030767867
c,outer,Devosia,0.026463028
c,outer,Devosia,0.028665738
c,outer,Devosia,0.025506876
c,outer,Devosia,0.010523721
c,outer,Devosia,0.026884941
c,outer,Devosia,0.048489479
c,outer,Devosia,0.024973581
c,outer,Devosia,0.029869743
c,outer,Devosia,0.020976297
c,outer,Devosia,0.020640082
c,outer,Devosia,0.029112034
c,outer,Devosia,0.021119696
c,outer,Devosia,0.012910536
c,outer,Devosia,0.03465812
c,outer,Devosia,0.038114928
c,outer,Devosia,0.022840402
c,outer,Devosia,0.020988797
c,outer,Devosia,0.028169731
c,outer,Devosia,0.036146544
c,outer,Devosia,0.023106784
c,outer,Devosia,0.052303855
c,outer,Devosia,0.022747135
c,outer,Devosia,0.033497954
c,outer,Devosia,0.018581459
c,outer,Devosia,0.041668725
c,outer,Devosia,0.006830586
c,outer,Devosia,0.008516161
c,outer,Devosia,0.041110549
c,outer,Devosia,0.021651478
c,outer,Devosia,0.026850448
c,outer,Devosia,0.015231407
c,outer,Devosia,0.022630599
c,outer,Devosia,0.01795891
c,outer,Devosia,0.019780146
c,outer,Devosia,0.018557339
c,outer,Devosia,0.031566815
c,outer,Devosia,0.028547222
c,outer,Devosia,0.009723654
c,outer,Devosia,0.005658114
c,outer,Devosia,0.017075131
c,outer,Devosia,0.015769633
c,outer,Devosia,0.030356765
c,outer,Devosia,0.02729954
c,outer,Devosia,0.017869743
c,outer,Devosia,0.008047452
c,outer,Devosia,0.029828169
c,outer,Devosia,0.015533318
c,outer,Devosia,0.01637708
c,outer,Devosia,0.030597014
c,outer,Devosia,0.019037934
c,outer,Devosia,0.01310785
c,outer,Devosia,0.019181561
c,outer,Devosia,0.03384032
c,outer,Devosia,0.01303906
c,outer,Devosia,0.018623211
c,outer,Devosia,0.003905557
c,outer,Devosia,0.022455013
c,outer,Devosia,0.021890139
c,outer,Devosia,0.021031411
c,outer,Devosia,0.020283056
c,outer,Devosia,0.014849604
c,outer,Devosia,0.010322666
c,outer,Devosia,0.007302172
c,outer,Devosia,0.014140845
c,outer,Devosia,0.039655168
c,outer,Devosia,0.024299944
c,outer,Devosia,0.025845121
c,outer,Devosia,0.01787979
c,outer,Devosia,0.016476453
c,outer,Devosia,0.022301414
c,outer,Devosia,0.01430677
c,outer,Devosia,0.012086424
c,outer,Devosia,0.014448334
c,outer,Devosia,0.026928764
c,outer,Devosia,0.016999433
c,outer,Devosia,0.031051884
c,outer,Devosia,0.018059711
c,outer,Devosia,0.019736526
c,outer,Devosia,0.009560869
c,outer,Devosia,0.01907562
c,outer,Devosia,0.01855985
c,outer,Devosia,0.014519398
c,outer,Devosia,0.019288758
c,outer,Devosia,0.018778655
c,outer,Devosia,0.010907968
c,outer,Alcanivorax,0.036286268
c,outer,Alcanivorax,0.03997007
c,outer,Alcanivorax,0.033756873
c,outer,Alcanivorax,0.036379219
c,outer,Alcanivorax,0.034351076
c,outer,Alcanivorax,0.02715131
c,outer,Alcanivorax,0.047467788
c,outer,Alcanivorax,0.035408728
c,outer,Alcanivorax,0.033147621
c,outer,Alcanivorax,0.03257652
c,outer,Alcanivorax,0.040779634
c,outer,Alcanivorax,0.020603144
c,outer,Alcanivorax,0.038028301
c,outer,Alcanivorax,0.03314229
c,outer,Alcanivorax,0.027299061
c,outer,Alcanivorax,0.025789626
c,outer,Alcanivorax,0.025223224
c,outer,Alcanivorax,0.02688114
c,outer,Alcanivorax,0.025694897
c,outer,Alcanivorax,0.024150676
c,outer,Alcanivorax,0.026071159
c,outer,Alcanivorax,0.025643179
c,outer,Alcanivorax,0.021924343
c,outer,Alcanivorax,0.033658782
c,outer,Alcanivorax,0.026537072
c,outer,Alcanivorax,0.02258589
c,outer,Alcanivorax,0.014597379
c,outer,Alcanivorax,0.020878638
c,outer,Alcanivorax,0.014884734
c,outer,Alcanivorax,0.027060904
c,outer,Alcanivorax,0.031434756
c,outer,Alcanivorax,0.014143422
c,outer,Alcanivorax,0.025739292
c,outer,Alcanivorax,0.010389307
c,outer,Alcanivorax,0.021758443
c,outer,Alcanivorax,0.022437549
c,outer,Alcanivorax,0.021584537
c,outer,Alcanivorax,0.025137382
c,outer,Alcanivorax,0.011293381
c,outer,Alcanivorax,0.006905254
c,outer,Alcanivorax,0.026679618
c,outer,Alcanivorax,0.024945356
c,outer,Alcanivorax,0.015543103
c,outer,Alcanivorax,0.015946424
c,outer,Alcanivorax,0.022465598
c,outer,Alcanivorax,0.023330159
c,outer,Alcanivorax,0.013078773
c,outer,Alcanivorax,0.015838654
c,outer,Alcanivorax,0.009648832
c,outer,Alcanivorax,0.018639845
c,outer,Alcanivorax,0.020225428
c,outer,Alcanivorax,0.007244159
c,outer,Alcanivorax,0.014869549
c,outer,Alcanivorax,0.02455152
c,outer,Alcanivorax,0.014161661
c,outer,Alcanivorax,0.036851203
c,outer,Alcanivorax,0.032791796
c,outer,Alcanivorax,0.037026437
c,outer,Alcanivorax,0.039337812
c,outer,Alcanivorax,0.031073111
c,outer,Alcanivorax,0.039394104
c,outer,Alcanivorax,0.041103814
c,outer,Alcanivorax,0.046051748
c,outer,Alcanivorax,0.038842129
c,outer,Alcanivorax,0.024573422
c,outer,Alcanivorax,0.027230726
c,outer,Alcanivorax,0.026213748
c,outer,Alcanivorax,0.022241279
c,outer,Alcanivorax,0.038446625
c,outer,Alcanivorax,0.036004056
c,outer,Alcanivorax,0.029358498
c,outer,Alcanivorax,0.030662562
c,outer,Alcanivorax,0.02901664
c,outer,Alcanivorax,0.033783046
c,outer,Alcanivorax,0.023579139
c,outer,Alcanivorax,0.019820988
c,outer,Alcanivorax,0.028430641
c,outer,Alcanivorax,0.02814197
c,outer,Alcanivorax,0.033880718
c,outer,Alcanivorax,0.011025103
c,outer,Alcanivorax,0.027297914
c,outer,Alcanivorax,0.012652197
c,outer,Alcanivorax,0.032097778
c,outer,Alcanivorax,0.016131454
c,outer,Alcanivorax,0.024814881
c,outer,Alcanivorax,0.031202187
c,outer,Alcanivorax,0.021923824
c,outer,Alcanivorax,0.014275764
c,outer,Alcanivorax,0.023969561
c,outer,Alcanivorax,0.01953282
c,outer,Alcanivorax,0.013199092
c,outer,Alcanivorax,0.030922348
c,outer,Alcanivorax,0.009135172
c,outer,Alcanivorax,0.021973221
c,outer,Alcanivorax,0.010105281
c,outer,Alcanivorax,0.029729616
c,outer,Alcanivorax,0.026169861
c,outer,Alcanivorax,0.013606991
c,outer,Alcanivorax,0.02049642
c,outer,Alcanivorax,0.015661188
c,outer,Alcanivorax,0.023302604
c,outer,Alcanivorax,0.014502193
c,outer,Alcanivorax,0.004042902
c,outer,Alcanivorax,0.015151934
c,outer,Alcanivorax,0.008346058
c,outer,Alcanivorax,0.014261821
c,outer,Alcanivorax,0.017105349
c,outer,Alcanivorax,0.01415422
c,outer,Alcanivorax,0.011538908
c,outer,Alcanivorax,0.034594715
c,outer,Alcanivorax,0.046058247
c,outer,Alcanivorax,0.03938019
c,outer,Alcanivorax,0.039057589
c,outer,Alcanivorax,0.035194645
c,outer,Alcanivorax,0.025600299
c,outer,Alcanivorax,0.021899703
c,outer,Alcanivorax,0.03056659
c,outer,Alcanivorax,0.030533027
c,outer,Alcanivorax,0.024813144
c,outer,Alcanivorax,0.01901525
c,outer,Alcanivorax,0.028007075
c,outer,Alcanivorax,0.026636311
c,outer,Alcanivorax,0.024133676
c,outer,Alcanivorax,0.028557906
c,outer,Alcanivorax,0.013064148
c,outer,Alcanivorax,0.032130958
c,outer,Alcanivorax,0.010314791
c,outer,Alcanivorax,0.022430251
c,outer,Alcanivorax,0.01868266
c,outer,Alcanivorax,0.01642631
c,outer,Alcanivorax,0.01589287
c,outer,Alcanivorax,0.020774904
c,outer,Alcanivorax,0.024327176
c,outer,Alcanivorax,0.015793134
c,outer,Alcanivorax,0.018031959
c,outer,Alcanivorax,0.003702602
c,outer,Alcanivorax,0.021396747
c,outer,Alcanivorax,0.009561579
c,outer,Alcanivorax,0.023577079
c,outer,Alcanivorax,0.015638214
c,outer,Alcanivorax,0.016607014
c,outer,Alcanivorax,0.011093505
c,outer,Alcanivorax,0.013842765
c,outer,Alcanivorax,0.048598252
c,outer,Alcanivorax,0.039592885
c,outer,Alcanivorax,0.039678894
c,outer,Alcanivorax,0.038162839
c,outer,Alcanivorax,0.009388519
c,outer,Alcanivorax,0.032600937
c,outer,Alcanivorax,0.028742327
c,outer,Alcanivorax,0.028725442
c,outer,Alcanivorax,0.028156636
c,outer,Alcanivorax,0.030448631
c,outer,Alcanivorax,0.033600478
c,outer,Alcanivorax,0.026164425
c,outer,Alcanivorax,0.033478513
c,outer,Alcanivorax,0.031781619
c,outer,Alcanivorax,0.048378377
c,outer,Alcanivorax,0.044845075
c,outer,Alcanivorax,0.04314115
c,outer,Alcanivorax,0.028732868
c,outer,Alcanivorax,0.031216746
c,outer,Alcanivorax,0.019308206
c,outer,Alcanivorax,0.026882742
c,outer,Alcanivorax,0.035479617
c,outer,Alcanivorax,0.033297357
c,outer,Alcanivorax,0.026123201
c,outer,Alcanivorax,0.024919236
c,outer,Alcanivorax,0.018225674
c,outer,Alcanivorax,0.025035846
c,outer,Alcanivorax,0.034903767
c,outer,Alcanivorax,0.024115253
c,outer,Alcanivorax,0.033971216
c,outer,Alcanivorax,0.024343468
c,outer,Alcanivorax,0.031930166
c,outer,Alcanivorax,0.030584815
c,outer,Alcanivorax,0.023306535
c,outer,Alcanivorax,0.028766888
c,outer,Alcanivorax,0.025795746
c,outer,Alcanivorax,0.025253427
c,outer,Alcanivorax,0.036561557
c,outer,Alcanivorax,0.018123838
c,outer,Alcanivorax,0.016452894
c,outer,Alcanivorax,0.032621637
c,outer,Alcanivorax,0.025390486
c,outer,Alcanivorax,0.017389241
c,outer,Alcanivorax,0.027450505
c,outer,Alcanivorax,0.013672617
c,outer,Alcanivorax,0.012810905
c,outer,Alcanivorax,0.024321132
c,outer,Alcanivorax,0.027224216
c,outer,Alcanivorax,0.026004843
c,outer,Alcanivorax,0.024804744
c,outer,Alcanivorax,0.019570414
c,outer,Alcanivorax,0.013612564
c,outer,Alcanivorax,0.023835679
c,outer,Alcanivorax,0.02568939
c,outer,Alcanivorax,0.02080332
c,outer,Alcanivorax,0.014534655
c,outer,Alcanivorax,0.02420633
c,outer,Alcanivorax,0.021423931
c,outer,Alcanivorax,0.012057899
c,outer,Alcanivorax,0.029530736
c,outer,Alcanivorax,0.011466522
c,outer,Alcanivorax,0.017925062
c,outer,Alcanivorax,0.015937782
c,outer,Alcanivorax,0.015471989
c,outer,Alcanivorax,0.020463399
c,outer,Alcanivorax,0.010603132
c,outer,Alcanivorax,0.019498058
c,outer,Alcanivorax,0.011199558
c,outer,Alcanivorax,0.007184837
c,outer,Alcanivorax,0.015769925
c,outer,Alcanivorax,0.023020592
c,outer,Alcanivorax,0.007675908
c,outer,Alcanivorax,0.026385731
c,outer,Alcanivorax,-0.002517502
c,outer,Alcanivorax,0.012303719
c,outer,Alcanivorax,0.004710409
c,outer,Alcanivorax,0.006695915
c,outer,Alcanivorax,0.007268641
c,outer,Alcanivorax,0.00965352
c,outer,Alcanivorax,0.039811116
c,outer,Alcanivorax,0.04065887
c,outer,Alcanivorax,0.042650527
c,outer,Alcanivorax,0.033218883
c,outer,Alcanivorax,0.056550379
c,outer,Alcanivorax,0.044279483
c,outer,Alcanivorax,0.040182534
c,outer,Alcanivorax,0.039842572
c,outer,Alcanivorax,0.041343555
c,outer,Alcanivorax,0.035277823
c,outer,Alcanivorax,0.03741326
c,outer,Alcanivorax,0.031795822
c,outer,Alcanivorax,0.034554591
c,outer,Alcanivorax,0.034758095
c,outer,Alcanivorax,0.032882667
c,outer,Alcanivorax,0.025242333
c,outer,Alcanivorax,0.036693777
c,outer,Alcanivorax,0.027639569
c,outer,Alcanivorax,0.039029342
c,outer,Alcanivorax,0.034344077
c,outer,Alcanivorax,0.02653276
c,outer,Alcanivorax,0.02631891
c,outer,Alcanivorax,0.02654777
c,outer,Alcanivorax,0.028095768
c,outer,Alcanivorax,0.022599328
c,outer,Alcanivorax,0.02411864
c,outer,Alcanivorax,0.023605913
c,outer,Alcanivorax,0.020776414
c,outer,Alcanivorax,0.020008247
c,outer,Alcanivorax,0.024415293
c,outer,Alcanivorax,0.019300076
c,outer,Alcanivorax,0.01517402
c,outer,Alcanivorax,0.020764803
c,outer,Alcanivorax,0.024009176
c,outer,Alcanivorax,0.022561624
c,outer,Alcanivorax,0.030817408
c,outer,Alcanivorax,0.028413002
c,outer,Alcanivorax,0.029961654
c,outer,Alcanivorax,0.022068277
c,outer,Alcanivorax,0.019318705
c,outer,Alcanivorax,0.010846781
c,outer,Alcanivorax,0.018533982
c,outer,Alcanivorax,0.015984017
c,outer,Alcanivorax,0.011188799
c,outer,Alcanivorax,0.021832098
c,outer,Alcanivorax,0.017128801
c,outer,Alcanivorax,0.015689944
c,outer,Alcanivorax,0.016958118
c,outer,Alcanivorax,0.008624698
c,outer,Alcanivorax,0.026528212
c,outer,Alcanivorax,0.017064807
c,outer,Alcanivorax,0.018292891
c,outer,Alcanivorax,0.013853926
c,outer,Alcanivorax,0.015928384
c,outer,Alcanivorax,0.016725835
c,outer,Alcanivorax,0.016313654
c,outer,Alcanivorax,0.025959147
c,outer,Alcanivorax,0.021452837
c,outer,Alcanivorax,0.011610455
c,outer,Alcanivorax,0.020103412
c,outer,Alcanivorax,0.019190376
c,outer,Alcanivorax,0.022157693
c,outer,Alcanivorax,0.020284205
c,outer,Alcanivorax,0.009436141
c,outer,Alcanivorax,0.016137299
c,outer,Alcanivorax,0.025301662
c,outer,Alcanivorax,0.006899702
c,outer,Alcanivorax,0.012883374
c,outer,Alcanivorax,0.022116454
c,outer,Alcanivorax,0.014297808
c,outer,Alcanivorax,0.008392076
c,outer,Marinobacter,0.043674594
c,outer,Marinobacter,0.036622882
c,outer,Marinobacter,0.043029035
c,outer,Marinobacter,0.026374302
